userid,motid,fit,prod,enjoy
zoup9mM5GXMuyGpOLYLxhWwbcWA3,1,100,50,50
zoup9mM5GXMuyGpOLYLxhWwbcWA3,9,0,50,50
zyitLXViVeguz2zDP1Yv3gJYvP93,1,50,100,100
zyitLXViVeguz2zDP1Yv3gJYvP93,20,0,50,50
03IzuPDqCzOFTVbhxGpyrBeX9cG3,15,0,50,70
03IzuPDqCzOFTVbhxGpyrBeX9cG3,10,0,50,70
03IzuPDqCzOFTVbhxGpyrBeX9cG3,7,80,0,60
03IzuPDqCzOFTVbhxGpyrBeX9cG3,1,80,0,60
03IzuPDqCzOFTVbhxGpyrBeX9cG3,9,0,0,60
03IzuPDqCzOFTVbhxGpyrBeX9cG3,22,0,20,70
0CryCcvGxwS3I6k0cNzxmaw7evT2,12,0,60,50
0CryCcvGxwS3I6k0cNzxmaw7evT2,11,0,90,70
0CryCcvGxwS3I6k0cNzxmaw7evT2,15,0,30,50
0CryCcvGxwS3I6k0cNzxmaw7evT2,10,0,100,50
0CryCcvGxwS3I6k0cNzxmaw7evT2,33,0,50,50
0CryCcvGxwS3I6k0cNzxmaw7evT2,13,0,50,70
0CryCcvGxwS3I6k0cNzxmaw7evT2,14,0,50,80
0CryCcvGxwS3I6k0cNzxmaw7evT2,7,50,40,50
0CryCcvGxwS3I6k0cNzxmaw7evT2,8,80,0,90
0CryCcvGxwS3I6k0cNzxmaw7evT2,1,80,50,100
0CryCcvGxwS3I6k0cNzxmaw7evT2,18,0,0,100
0DcTJmq5QRfh9s0zxCKs8PgDInj2,15,10,0,30
0DcTJmq5QRfh9s0zxCKs8PgDInj2,7,50,0,50
0DcTJmq5QRfh9s0zxCKs8PgDInj2,1,100,0,100
0M3gymeqLjMLKCTfd5jJ5UgbX672,1,70,90,80
0O3cxgBwagVduwlMqk4U5x4byVx1,15,0,70,60
0O3cxgBwagVduwlMqk4U5x4byVx1,7,60,50,90
0O3cxgBwagVduwlMqk4U5x4byVx1,1,100,20,80
0OdYpDp1ydWGrvko0vEt1Gz34yg1,11,0,20,40
0OdYpDp1ydWGrvko0vEt1Gz34yg1,15,0,0,20
0OdYpDp1ydWGrvko0vEt1Gz34yg1,7,50,0,60
0OdYpDp1ydWGrvko0vEt1Gz34yg1,16,50,0,60
0PlCQKLLLIZUbNEX664AjrL0vrH2,1,80,0,50
0PlCQKLLLIZUbNEX664AjrL0vrH2,9,0,0,50
0hnuYr4YaZdTPOK7brJG8RU1EHo1,1,80,30,70
0iiCb5QkoTah0j9LQYKdTTzQ0O02,12,10,10,50
0iiCb5QkoTah0j9LQYKdTTzQ0O02,15,0,0,50
0iiCb5QkoTah0j9LQYKdTTzQ0O02,7,70,10,50
0iiCb5QkoTah0j9LQYKdTTzQ0O02,16,70,0,70
0iiCb5QkoTah0j9LQYKdTTzQ0O02,9,0,0,50
0iiCb5QkoTah0j9LQYKdTTzQ0O02,22,0,0,50
0nK1XPM7duMpSx3oHmm3xG4IheS2,7,50,10,50
0nK1XPM7duMpSx3oHmm3xG4IheS2,16,100,30,80
0nK1XPM7duMpSx3oHmm3xG4IheS2,9,0,0,30
0nK1XPM7duMpSx3oHmm3xG4IheS2,20,30,0,90
11HOtbPb6qVIpQ9ist5re3gQkdI2,7,70,0,50
11HOtbPb6qVIpQ9ist5re3gQkdI2,1,80,0,70
11HOtbPb6qVIpQ9ist5re3gQkdI2,16,50,0,80
11HOtbPb6qVIpQ9ist5re3gQkdI2,9,0,0,40
11HOtbPb6qVIpQ9ist5re3gQkdI2,22,50,50,50
1Inidx3dN0QBub7rDXWxcHrMrR73,15,0,0,80
1RfGJNVgOURCNzdK1T2fTjjGLRc2,8,50,2,50
1RfGJNVgOURCNzdK1T2fTjjGLRc2,7,50,23,50
1RfGJNVgOURCNzdK1T2fTjjGLRc2,1,50,100,50
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,16,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,7,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,15,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,9,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,8,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,12,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,1,-1,-1,-1
1V7cx3A9dkVYcIwSAVIwwz4ogNH3,13,-1,-1,-1
1nGmZZehq9TLDuL9rOHT7FJbozh1,16,90,0,90
2KnJyp5hFpXjF7aJkDRnECiDLdH3,1,60,30,40
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,7,-1,-1,-1
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,15,-1,-1,-1
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,9,-1,-1,-1
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,10,-1,-1,-1
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,8,-1,-1,-1
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,1,-1,-1,-1
2Rmz8YjUuCfOJrBD1ORp5UNjwVe2,11,-1,-1,-1
2b8vw8oAdSYkQ9J52JVz31tlkWK2,15,0,20,10
2b8vw8oAdSYkQ9J52JVz31tlkWK2,10,0,30,10
2b8vw8oAdSYkQ9J52JVz31tlkWK2,33,0,30,20
2b8vw8oAdSYkQ9J52JVz31tlkWK2,7,60,20,50
2b8vw8oAdSYkQ9J52JVz31tlkWK2,1,90,0,40
2b8vw8oAdSYkQ9J52JVz31tlkWK2,9,0,30,40
2sfnBAJ6RieNfZITOKpHDj1pOTG3,15,20,50,50
2sfnBAJ6RieNfZITOKpHDj1pOTG3,7,70,20,70
2xV55tGuiqY3h0KcaFN6QodJQy92,12,30,80,50
2xV55tGuiqY3h0KcaFN6QodJQy92,15,40,30,50
2xV55tGuiqY3h0KcaFN6QodJQy92,10,40,30,50
2xV55tGuiqY3h0KcaFN6QodJQy92,33,30,40,50
2xV55tGuiqY3h0KcaFN6QodJQy92,14,20,40,50
2xV55tGuiqY3h0KcaFN6QodJQy92,7,50,50,50
2xV55tGuiqY3h0KcaFN6QodJQy92,8,80,0,50
2xV55tGuiqY3h0KcaFN6QodJQy92,1,70,0,50
2xV55tGuiqY3h0KcaFN6QodJQy92,35,50,0,50
2xV55tGuiqY3h0KcaFN6QodJQy92,18,30,0,50
2xV55tGuiqY3h0KcaFN6QodJQy92,9,50,0,50
2xV55tGuiqY3h0KcaFN6QodJQy92,20,50,0,50
3OXreqEsh3asjptOppwtc2xW4lg1,15,20,30,70
3OXreqEsh3asjptOppwtc2xW4lg1,16,90,0,80
3OXreqEsh3asjptOppwtc2xW4lg1,9,0,0,10
3PkGrUoF3KhCMwz8IdytiPQ5jdn2,9,0,20,34
3PkGrUoF3KhCMwz8IdytiPQ5jdn2,16,50,20,90
3pOVJI0GXKZ0k51wWKjdF6TgCGv2,1,100,0,90
3pOVJI0GXKZ0k51wWKjdF6TgCGv2,16,70,0,100
3qNf1oV6wNcSQAQzvbw8YQz58s63,15,0,10,50
3qNf1oV6wNcSQAQzvbw8YQz58s63,9,0,0,10
3qNf1oV6wNcSQAQzvbw8YQz58s63,1,50,80,90
3rBdImc5ngXIis2yn3z9gTNx6wQ2,15,0,0,50
3rBdImc5ngXIis2yn3z9gTNx6wQ2,33,0,40,70
3rBdImc5ngXIis2yn3z9gTNx6wQ2,13,0,0,70
3rBdImc5ngXIis2yn3z9gTNx6wQ2,7,100,0,70
3rBdImc5ngXIis2yn3z9gTNx6wQ2,16,100,0,70
3rBdImc5ngXIis2yn3z9gTNx6wQ2,22,0,0,50
424GRnVGB3ZSU9gbU4Jxa5bFyvD2,11,10,0,50
424GRnVGB3ZSU9gbU4Jxa5bFyvD2,15,10,0,0
424GRnVGB3ZSU9gbU4Jxa5bFyvD2,7,30,50,50
424GRnVGB3ZSU9gbU4Jxa5bFyvD2,16,50,50,70
424GRnVGB3ZSU9gbU4Jxa5bFyvD2,25,0,0,70
424GRnVGB3ZSU9gbU4Jxa5bFyvD2,36,0,0,30
4SYJYkXI6wYqtcOUI4J9wjnbyJS2,15,0,10,24
4SYJYkXI6wYqtcOUI4J9wjnbyJS2,24,0,5,40
4SYJYkXI6wYqtcOUI4J9wjnbyJS2,25,0,5,19
4SYJYkXI6wYqtcOUI4J9wjnbyJS2,16,50,5,60
4SYJYkXI6wYqtcOUI4J9wjnbyJS2,7,50,10,35
4UIOeeXOVMYtIH2rIiL5jJbNDsC3,33,0,85,50
4UIOeeXOVMYtIH2rIiL5jJbNDsC3,1,50,20,98
4UIOeeXOVMYtIH2rIiL5jJbNDsC3,7,50,15,96
4UIOeeXOVMYtIH2rIiL5jJbNDsC3,9,0,23,50
55YJBg4gCCRRQrk2SkfZJAr21Bs1,15,0,60,70
55YJBg4gCCRRQrk2SkfZJAr21Bs1,7,30,10,70
5F5KLA0O07S35a2uKgjlHGLytQR2,36,0,78,50
5F5KLA0O07S35a2uKgjlHGLytQR2,15,0,95,50
5F5KLA0O07S35a2uKgjlHGLytQR2,7,50,78,63
5F5KLA0O07S35a2uKgjlHGLytQR2,13,0,21,79
5F5KLA0O07S35a2uKgjlHGLytQR2,22,0,74,56
5IHlWZpZ4rSrGZ9V1OreGJ5avpq2,10,50,70,100
5IHlWZpZ4rSrGZ9V1OreGJ5avpq2,33,50,80,100
5IHlWZpZ4rSrGZ9V1OreGJ5avpq2,16,100,80,100
5O6aT4lA72dSrBjS9HJAjm7olG42,16,90,10,80
5QjXQlXGjSdmJlpCr7xEjDqvhwY2,12,0,70,40
5QjXQlXGjSdmJlpCr7xEjDqvhwY2,15,0,20,20
5QjXQlXGjSdmJlpCr7xEjDqvhwY2,33,0,0,100
5QjXQlXGjSdmJlpCr7xEjDqvhwY2,7,70,0,70
5QjXQlXGjSdmJlpCr7xEjDqvhwY2,17,100,0,100
5YcccQl6LTUabZh0skMe2VT0S3Q2,16,100,70,100
5ogGcBfZ9oc337lI9p0WrNo9axx2,10,30,100,80
5ogGcBfZ9oc337lI9p0WrNo9axx2,1,100,100,100
5ogGcBfZ9oc337lI9p0WrNo9axx2,9,10,0,50
6Ex25HbVn0NeUIpENipzIewR3J03,15,0,0,30
6Ex25HbVn0NeUIpENipzIewR3J03,10,0,60,40
6Ex25HbVn0NeUIpENipzIewR3J03,7,80,0,70
6Ex25HbVn0NeUIpENipzIewR3J03,1,100,0,70
6XyTs6nG2cZRYEbkGJpz7MKK9lO2,12,0,15,30
6XyTs6nG2cZRYEbkGJpz7MKK9lO2,11,0,65,75
6XyTs6nG2cZRYEbkGJpz7MKK9lO2,15,0,45,70
6gKBdEKbMfQaByVkcRZuGn9XXG52,9,-1,-1,-1
6gKBdEKbMfQaByVkcRZuGn9XXG52,11,-1,-1,-1
6gKBdEKbMfQaByVkcRZuGn9XXG52,10,-1,-1,-1
6gKBdEKbMfQaByVkcRZuGn9XXG52,7,-1,-1,-1
6gKBdEKbMfQaByVkcRZuGn9XXG52,16,-1,-1,-1
6tQh1arr2nO6QemOP2Z4eh3fDjz2,11,0,18,34
6tQh1arr2nO6QemOP2Z4eh3fDjz2,9,0,0,51
6tQh1arr2nO6QemOP2Z4eh3fDjz2,7,50,0,67
6tQh1arr2nO6QemOP2Z4eh3fDjz2,20,0,0,81
6tQh1arr2nO6QemOP2Z4eh3fDjz2,12,0,16,34
6tQh1arr2nO6QemOP2Z4eh3fDjz2,1,50,0,91
70bXd5kvTzbQD8nvbb03hzKAmfm1,12,0,10,60
70bXd5kvTzbQD8nvbb03hzKAmfm1,11,0,10,80
70bXd5kvTzbQD8nvbb03hzKAmfm1,15,0,10,60
70bXd5kvTzbQD8nvbb03hzKAmfm1,7,20,0,90
70bXd5kvTzbQD8nvbb03hzKAmfm1,16,70,0,100
70bXd5kvTzbQD8nvbb03hzKAmfm1,35,80,0,100
721bUllmdAOK7lqAQvFfDW7QjZC3,12,0,10,70
721bUllmdAOK7lqAQvFfDW7QjZC3,11,10,10,70
721bUllmdAOK7lqAQvFfDW7QjZC3,15,10,0,70
721bUllmdAOK7lqAQvFfDW7QjZC3,33,0,0,90
721bUllmdAOK7lqAQvFfDW7QjZC3,7,100,0,80
721bUllmdAOK7lqAQvFfDW7QjZC3,1,100,0,80
721bUllmdAOK7lqAQvFfDW7QjZC3,17,100,0,80
721bUllmdAOK7lqAQvFfDW7QjZC3,18,100,0,80
721bUllmdAOK7lqAQvFfDW7QjZC3,9,0,0,40
73Z0R1AclKchphn5NL0SGeP5i6o2,9,0,15,60
73vFlj6REzXrkFl9770sKtzGlTU2,15,0,100,100
73vFlj6REzXrkFl9770sKtzGlTU2,7,50,100,100
73vFlj6REzXrkFl9770sKtzGlTU2,1,50,100,100
7BOi0vrv94Zk8Qx7oIMrkxp6CF93,15,50,50,80
7BOi0vrv94Zk8Qx7oIMrkxp6CF93,10,30,90,90
7BOi0vrv94Zk8Qx7oIMrkxp6CF93,7,100,50,90
7BOi0vrv94Zk8Qx7oIMrkxp6CF93,9,10,80,90
7J3K9WPP3hQqYIl8vxpdJTILmgf2,15,0,20,50
7J3K9WPP3hQqYIl8vxpdJTILmgf2,7,50,0,100
7J3K9WPP3hQqYIl8vxpdJTILmgf2,1,50,0,100
7J3K9WPP3hQqYIl8vxpdJTILmgf2,16,50,0,100
7ZX4rt6MrDZA5YZNs26o56uByaY2,7,50,24,90
7ZX4rt6MrDZA5YZNs26o56uByaY2,12,0,52,77
7ZX4rt6MrDZA5YZNs26o56uByaY2,15,0,77,77
7ZX4rt6MrDZA5YZNs26o56uByaY2,1,50,0,88
7fgIyVl0dTanRBzK3RIYpojX0O33,15,10,10,60
7fgIyVl0dTanRBzK3RIYpojX0O33,7,90,10,90
7fgIyVl0dTanRBzK3RIYpojX0O33,16,90,10,90
7fgIyVl0dTanRBzK3RIYpojX0O33,25,10,10,0
7lWBdwnv4cdPwo7ty901loceLIw2,12,0,20,30
7lWBdwnv4cdPwo7ty901loceLIw2,15,0,20,30
7lWBdwnv4cdPwo7ty901loceLIw2,10,0,50,50
7lWBdwnv4cdPwo7ty901loceLIw2,16,100,70,70
80yPKwvnx1ZqXmjP87duHooVEX72,12,0,30,60
80yPKwvnx1ZqXmjP87duHooVEX72,11,0,60,70
80yPKwvnx1ZqXmjP87duHooVEX72,15,0,20,50
80yPKwvnx1ZqXmjP87duHooVEX72,7,80,30,90
8HD3Uox5sjYMUoZBipdo8qmVjoh1,1,50,22,100
8HD3Uox5sjYMUoZBipdo8qmVjoh1,9,0,5,13
8f4hPSalcDTc1hVLXFrim0zT74A3,12,0,0,0
8f4hPSalcDTc1hVLXFrim0zT74A3,15,0,0,0
8f4hPSalcDTc1hVLXFrim0zT74A3,33,0,50,70
8f4hPSalcDTc1hVLXFrim0zT74A3,7,50,0,30
8f4hPSalcDTc1hVLXFrim0zT74A3,1,80,0,70
8f4hPSalcDTc1hVLXFrim0zT74A3,35,80,0,100
8f4hPSalcDTc1hVLXFrim0zT74A3,17,80,0,70
8f4hPSalcDTc1hVLXFrim0zT74A3,18,30,0,70
8lRZCucCOQTIVZJXeMhipXVREfn1,10,40,30,80
8lRZCucCOQTIVZJXeMhipXVREfn1,7,90,30,70
8uCUQnsqODRQL5VQXldr6HvNy4p2,11,0,50,100
8uCUQnsqODRQL5VQXldr6HvNy4p2,1,100,0,100
8uCUQnsqODRQL5VQXldr6HvNy4p2,17,100,0,100
8vAfwBACWig7R5vx13kX0WqE4492,12,0,10,60
8vAfwBACWig7R5vx13kX0WqE4492,15,0,10,60
8vAfwBACWig7R5vx13kX0WqE4492,10,50,50,50
8vAfwBACWig7R5vx13kX0WqE4492,33,0,30,100
8vAfwBACWig7R5vx13kX0WqE4492,7,50,30,60
8vAfwBACWig7R5vx13kX0WqE4492,1,80,0,80
8xXHTnyTlJTBEGN4Xvn9mGvWmtJ3,1,50,0,75
8xXHTnyTlJTBEGN4Xvn9mGvWmtJ3,15,0,0,30
8xXHTnyTlJTBEGN4Xvn9mGvWmtJ3,7,50,0,60
98RrGdM2ZCfgSOSEoImUXE91PiX2,7,50,0,70
98RrGdM2ZCfgSOSEoImUXE91PiX2,1,100,0,70
9GEU5d5muUhtPWPxhWW8St4lJbq1,1,50,100,100
9d9nRpuvicfIo3urNNqU5T8bznx1,1,50,39,90
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,15,0,60,80
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,1,50,0,76
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,22,0,0,40
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,8,50,30,70
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,35,50,0,74
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,9,0,0,24
9eCAOGgv3NMNlLMwPfRbuV5Rmf42,7,50,20,100
9pyHTwiQykYafXqpNVjfUcyPkug1,0,0,0,0
9pyHTwiQykYafXqpNVjfUcyPkug1,0,0,0,0
9pyHTwiQykYafXqpNVjfUcyPkug1,0,0,0,0
9r2ZhdJ2Bkg94djOUe0P10BlBNH3,11,0,50,50
9r2ZhdJ2Bkg94djOUe0P10BlBNH3,7,50,20,50
9r2ZhdJ2Bkg94djOUe0P10BlBNH3,33,0,50,50
9r2ZhdJ2Bkg94djOUe0P10BlBNH3,10,0,50,50
9r2ZhdJ2Bkg94djOUe0P10BlBNH3,15,0,50,50
9r2ZhdJ2Bkg94djOUe0P10BlBNH3,12,0,87,50
A62maN7C9STkVtZ0RnCoGGx3zrg1,12,20,40,60
A62maN7C9STkVtZ0RnCoGGx3zrg1,11,10,70,60
A62maN7C9STkVtZ0RnCoGGx3zrg1,15,0,30,80
A62maN7C9STkVtZ0RnCoGGx3zrg1,10,0,40,70
A62maN7C9STkVtZ0RnCoGGx3zrg1,7,80,30,70
A62maN7C9STkVtZ0RnCoGGx3zrg1,8,100,0,40
B5Vtzo1WPfRpTKGv1aEdRkphw472,12,0,0,70
B5Vtzo1WPfRpTKGv1aEdRkphw472,15,0,0,70
B5Vtzo1WPfRpTKGv1aEdRkphw472,33,0,70,50
B5Vtzo1WPfRpTKGv1aEdRkphw472,7,90,0,70
B5Vtzo1WPfRpTKGv1aEdRkphw472,1,100,0,100
B5Vtzo1WPfRpTKGv1aEdRkphw472,9,10,0,70
B5Vtzo1WPfRpTKGv1aEdRkphw472,22,0,0,70
BBYS7Fc6PtXLFVLm8DyR3efi77l1,12,0,20,80
BBYS7Fc6PtXLFVLm8DyR3efi77l1,11,0,0,100
BBYS7Fc6PtXLFVLm8DyR3efi77l1,15,0,10,90
BBYS7Fc6PtXLFVLm8DyR3efi77l1,7,100,10,90
BBYS7Fc6PtXLFVLm8DyR3efi77l1,1,100,0,0
BNPvl3Lx5WMQKzII9DPYZ9OuIFn2,11,0,20,70
BNPvl3Lx5WMQKzII9DPYZ9OuIFn2,15,0,0,0
BNPvl3Lx5WMQKzII9DPYZ9OuIFn2,10,0,0,0
BNPvl3Lx5WMQKzII9DPYZ9OuIFn2,33,0,0,0
BNPvl3Lx5WMQKzII9DPYZ9OuIFn2,7,50,10,70
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,12,0,20,100
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,15,0,20,100
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,10,0,20,100
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,33,0,20,100
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,7,100,20,100
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,1,100,0,100
BTtxkW8LtIXIOZ1yZqf5wfrLPky1,9,0,0,0
Bv3IYpar1SblOY5cB8JrJrE0lJU2,10,0,0,50
Bv3IYpar1SblOY5cB8JrJrE0lJU2,7,100,100,50
Bv3IYpar1SblOY5cB8JrJrE0lJU2,21,0,0,90
CPN6s1fNp4Mo5t9xb32460pnBfC2,17,-1,-1,-1
CPN6s1fNp4Mo5t9xb32460pnBfC2,1,-1,-1,-1
CPN6s1fNp4Mo5t9xb32460pnBfC2,15,-1,-1,-1
CmEw5vHfOsMYL6yRppnS4QsqkIN2,16,100,20,100
Cpe0aClIzOTcsPyoHn4CMgYJh4k2,15,0,50,23
Cpe0aClIzOTcsPyoHn4CMgYJh4k2,33,0,50,78
Cpe0aClIzOTcsPyoHn4CMgYJh4k2,1,50,50,94
Cpe0aClIzOTcsPyoHn4CMgYJh4k2,12,0,50,50
Cri08DISlEVUJNNAknp124rHcDg1,12,10,0,0
Cri08DISlEVUJNNAknp124rHcDg1,11,10,0,0
Cri08DISlEVUJNNAknp124rHcDg1,15,10,0,0
Cri08DISlEVUJNNAknp124rHcDg1,7,60,0,10
Cri08DISlEVUJNNAknp124rHcDg1,1,70,0,40
Cri08DISlEVUJNNAknp124rHcDg1,16,20,0,60
Cri08DISlEVUJNNAknp124rHcDg1,9,0,0,0
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,12,50,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,11,50,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,15,50,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,10,50,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,33,50,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,7,80,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,1,100,50,50
DJ2Ybx6MoEbD0Uv71hCMNhkeJAd2,9,50,50,50
DK3WNZI6kAcLLY6FHnspwSEvp1s2,13,0,10,50
DeK5OEUzKocJlEmO0ZiUtAzLypI3,12,10,100,60
DeK5OEUzKocJlEmO0ZiUtAzLypI3,15,10,60,30
DeK5OEUzKocJlEmO0ZiUtAzLypI3,33,10,50,0
DeK5OEUzKocJlEmO0ZiUtAzLypI3,14,10,40,0
DeK5OEUzKocJlEmO0ZiUtAzLypI3,8,60,20,70
DeK5OEUzKocJlEmO0ZiUtAzLypI3,1,70,20,70
DeK5OEUzKocJlEmO0ZiUtAzLypI3,16,80,40,80
DeK5OEUzKocJlEmO0ZiUtAzLypI3,35,70,40,70
DeK5OEUzKocJlEmO0ZiUtAzLypI3,9,20,0,50
DeK5OEUzKocJlEmO0ZiUtAzLypI3,20,30,0,100
DjZpC4MXnSewEZoWT979KB0e2Vr1,32,0,0,68
DjZpC4MXnSewEZoWT979KB0e2Vr1,12,0,9,38
DjZpC4MXnSewEZoWT979KB0e2Vr1,7,50,21,60
DjZpC4MXnSewEZoWT979KB0e2Vr1,25,0,0,60
DjZpC4MXnSewEZoWT979KB0e2Vr1,35,50,0,65
DjZpC4MXnSewEZoWT979KB0e2Vr1,33,0,18,41
DjZpC4MXnSewEZoWT979KB0e2Vr1,15,0,19,23
DjZpC4MXnSewEZoWT979KB0e2Vr1,31,0,0,50
DjZpC4MXnSewEZoWT979KB0e2Vr1,1,50,9,75
DjZpC4MXnSewEZoWT979KB0e2Vr1,11,0,11,38
EDEHLv1SE7NKyLCzyJJxNxG8VR43,1,100,0,100
EDEHLv1SE7NKyLCzyJJxNxG8VR43,9,0,0,80
EDEHLv1SE7NKyLCzyJJxNxG8VR43,22,0,0,80
EDEHLv1SE7NKyLCzyJJxNxG8VR43,23,0,0,40
EFO8EJWjAnTIdWtSdvUSQha4Ldu1,12,0,0,50
EFO8EJWjAnTIdWtSdvUSQha4Ldu1,11,0,0,50
EFO8EJWjAnTIdWtSdvUSQha4Ldu1,15,0,0,40
EFO8EJWjAnTIdWtSdvUSQha4Ldu1,10,0,0,60
EFO8EJWjAnTIdWtSdvUSQha4Ldu1,16,70,0,90
EJ1QH1j9p4WbLfNFEfFcgHnhV4w1,12,0,0,0
EJ1QH1j9p4WbLfNFEfFcgHnhV4w1,10,0,0,0
EJ1QH1j9p4WbLfNFEfFcgHnhV4w1,16,50,10,80
EJ1QH1j9p4WbLfNFEfFcgHnhV4w1,9,0,30,80
EJB4puL9HWVco7x5pkf8BjPRlFf2,15,70,70,100
EJB4puL9HWVco7x5pkf8BjPRlFf2,7,100,20,100
EST7w6gmxRY1nuzywYL4JNI5MiQ2,9,0,50,50
EST7w6gmxRY1nuzywYL4JNI5MiQ2,15,0,74,67
EST7w6gmxRY1nuzywYL4JNI5MiQ2,16,50,73,50
EVSyz2TrgGhvVg7CbzzRDsknRYS2,12,0,0,30
EVSyz2TrgGhvVg7CbzzRDsknRYS2,11,0,0,30
EVSyz2TrgGhvVg7CbzzRDsknRYS2,15,0,0,30
EVSyz2TrgGhvVg7CbzzRDsknRYS2,7,90,0,0
EVSyz2TrgGhvVg7CbzzRDsknRYS2,17,70,0,80
EkfFiq9RMITtnGFkDiPdZqpSEUe2,0,0,0,0
EkfFiq9RMITtnGFkDiPdZqpSEUe2,15,0,33,50
EkfFiq9RMITtnGFkDiPdZqpSEUe2,0,0,0,0
EkfFiq9RMITtnGFkDiPdZqpSEUe2,0,0,0,0
EkfFiq9RMITtnGFkDiPdZqpSEUe2,15,0,31,50
EkfFiq9RMITtnGFkDiPdZqpSEUe2,0,0,0,0
EkfFiq9RMITtnGFkDiPdZqpSEUe2,9,0,50,50
EkfFiq9RMITtnGFkDiPdZqpSEUe2,7,50,25,50
EkfFiq9RMITtnGFkDiPdZqpSEUe2,0,0,0,0
EkfFiq9RMITtnGFkDiPdZqpSEUe2,10,0,30,50
EkfFiq9RMITtnGFkDiPdZqpSEUe2,10,0,29,50
EkfFiq9RMITtnGFkDiPdZqpSEUe2,0,0,0,0
F4G5GluLW6gpZ50ihAEOBHZZEsl2,15,0,0,50
F4G5GluLW6gpZ50ihAEOBHZZEsl2,10,0,0,50
F4G5GluLW6gpZ50ihAEOBHZZEsl2,33,0,100,60
F4G5GluLW6gpZ50ihAEOBHZZEsl2,14,0,30,40
F4G5GluLW6gpZ50ihAEOBHZZEsl2,7,10,0,50
F4G5GluLW6gpZ50ihAEOBHZZEsl2,1,10,0,60
F4G5GluLW6gpZ50ihAEOBHZZEsl2,16,10,0,60
F4G5GluLW6gpZ50ihAEOBHZZEsl2,35,10,0,60
F4G5GluLW6gpZ50ihAEOBHZZEsl2,9,0,0,50
F4G5GluLW6gpZ50ihAEOBHZZEsl2,23,0,0,50
FDpI68Zayua0uLNzCpaVsrPLyqv2,7,-1,-1,-1
FDpI68Zayua0uLNzCpaVsrPLyqv2,9,-1,-1,-1
FDpI68Zayua0uLNzCpaVsrPLyqv2,1,-1,-1,-1
FDpI68Zayua0uLNzCpaVsrPLyqv2,16,-1,-1,-1
FDpI68Zayua0uLNzCpaVsrPLyqv2,15,-1,-1,-1
FQSy9NjD78azQJbD6huTcKO2hcD3,1,50,0,89
FQSy9NjD78azQJbD6huTcKO2hcD3,9,0,0,0
FQSy9NjD78azQJbD6huTcKO2hcD3,11,0,70,0
FQSy9NjD78azQJbD6huTcKO2hcD3,15,0,70,0
FQSy9NjD78azQJbD6huTcKO2hcD3,8,50,0,79
FQSy9NjD78azQJbD6huTcKO2hcD3,12,0,72,0
FQSy9NjD78azQJbD6huTcKO2hcD3,7,50,14,77
FQSy9NjD78azQJbD6huTcKO2hcD3,25,0,0,0
FQSy9NjD78azQJbD6huTcKO2hcD3,17,50,0,78
FgI1my38hbYBOaZuVyOn3HPWgLN2,1,80,10,70
FgI1my38hbYBOaZuVyOn3HPWgLN2,16,50,10,80
FgI1my38hbYBOaZuVyOn3HPWgLN2,9,0,0,20
FgI1my38hbYBOaZuVyOn3HPWgLN2,22,0,20,30
Fj897pkNhgcCIfFWIeLWaRwJmyw2,15,0,0,59
Fj897pkNhgcCIfFWIeLWaRwJmyw2,1,50,0,60
Fj897pkNhgcCIfFWIeLWaRwJmyw2,7,50,0,54
FlqVzcmCB4c9j2wcHTCq1vAutTn2,33,0,100,74
